date,t1,t2,t1_rating,t2_rating,rating_difference,t1_rating_change,t2_rating_change,t1_win
2015-06-05 14:00:00+02:00,Devious,Team Bovines,1000.0,1000.0,0.0,-8,8,0
2015-06-12 19:00:00+02:00,Key-Preisvergleich.de,INShock,928.0,966.0,-38.0,5,-8,1
2015-06-12 22:15:00+02:00,INShock,Key-Preisvergleich.de,966.0,933.0,33.0,7,-4,1
2015-06-17 04:00:00+02:00,LunatiK,affNity,963.0,1004.0,-41.0,-13,13,0
2015-06-22 03:00:00+02:00,Nihilum Gaming,affNity,998.0,979.0,19.0,10,-10,1
2015-06-24 05:00:00+02:00,mouseSpaz,WinOut.NET,841.0,970.0,-129.0,12,-20,1
2015-06-25 18:00:00+02:00,LGB eSports,Gplay,1063.0,1082.0,-19.0,-14,14,0
2015-06-27 06:15:00+02:00,VOX EMINOR,Sneaky Assasins,1097.0,969.0,128.0,5,-5,1
2015-06-27 13:30:00+02:00,Dire Wolves,Molotov,997.0,984.0,13.0,7,-7,1
2015-07-05 14:00:00+02:00,Exile5,Dire Wolves,997.0,984.0,13.0,-29,29,0
2015-07-11 11:00:00+02:00,OnlineBOTS,ENCORE,848.0,914.0,-66.0,-5,8,0
2015-07-11 16:00:00+02:00,Team Karma,Santos.Dexterity,966.0,1000.0,-34.0,16,-16,1
2015-07-11 16:00:00+02:00,Games4u.se Female,melty,992.0,1000.0,-8.0,-15,15,0
2015-07-11 17:30:00+02:00,Santos.Dexterity,Games4u.se Female,984.0,977.0,7.0,-15,15,0
2015-07-11 17:30:00+02:00,Team Karma,melty,982.0,1015.0,-33.0,16,-16,1
2015-07-11 19:00:00+02:00,Santos.Dexterity,melty,969.0,999.0,-30.0,16,-16,1
2015-07-11 19:00:00+02:00,Games4u.se Female,Team Karma,992.0,998.0,-6.0,15,-15,1
2015-07-11 23:30:00+02:00,Epsilon Female,Team Acer.fe,959.0,1015.0,-56.0,-13,13,0
2015-07-12 16:00:00+02:00,Games4u.se Female,Team Acer.fe,1007.0,1013.0,-6.0,25,-25,1
2015-07-17 20:00:00+02:00,New Era.,dope,994.0,992.0,2.0,-10,10,0
2015-07-20 20:00:00+02:00,New Era.,aSperia,984.0,990.0,-6.0,10,-10,1
2015-07-22 21:00:00+02:00,Lions,LQQMPP,958.0,1000.0,-42.0,-2,2,0
2015-07-24 18:00:00+02:00,New Era.,dope,994.0,993.0,1.0,-10,10,0
2015-07-26 18:00:00+02:00,LGB eSports,k1ck eSports Club.hu,1015.0,990.0,25.0,8,-14,1
2015-07-28 04:00:00+02:00,Sponsorless,Nihilum Gaming,1000.0,1001.0,-1.0,20,-12,1
2015-07-31 16:00:00+02:00,UNLEASHED,Jynttä,1009.0,1000.0,9.0,-10,10,0
2015-07-31 18:00:00+02:00,Lions,UNLEASHED,946.0,999.0,-53.0,-8,8,0
2015-08-01 13:00:00+02:00,ROCCAT CS,Jynttä,987.0,1019.0,-32.0,22,-22,1
2015-08-02 03:30:00+02:00,eLevate,Maximum Effort,993.0,989.0,4.0,6,-10,1
2015-08-05 21:00:00+02:00,Mexico,United States,1000.0,1000.0,0.0,0,0,0
2015-08-06 21:00:00+02:00,Mexico,United States,1000.0,1000.0,0.0,0,0,0
2015-08-10 20:00:00+02:00,CAZ eSports,ROCCAT CS,988.0,982.0,6.0,-8,8,0
2015-08-10 22:00:00+02:00,Phenomenon.,ROCCAT CS,1017.0,990.0,27.0,7,-7,1
2015-08-11 02:30:00+02:00,WOOSAH,LunatiK,997.0,948.0,49.0,0,0,0
2015-08-16 22:45:00+02:00,Games4u.se Female,Team Acer.fe,1008.0,993.0,15.0,5,-5,1
2015-08-18 04:15:00+02:00,Mortality,Sponsorless,1004.0,1003.0,1.0,-23,23,0
2015-08-18 19:00:00+02:00,k1ck eSports Club.hu,Games4u.se Female,977.0,1012.0,-35.0,8,-8,1
2015-08-24 20:00:00+02:00,TSK,Key-Preisvergleich.de,1000.0,929.0,71.0,6,-4,1
2015-08-24 22:00:00+02:00,Games4u.se Female,Key-Preisvergleich.de,997.0,925.0,72.0,-9,5,0
2015-08-25 21:00:00+02:00,TSK,Key-Preisvergleich.de,999.0,930.0,69.0,6,-4,0
2015-08-31 20:15:00+02:00,INFINTY,Team3V,962.0,997.0,-35.0,6,-6,1
2015-08-31 21:45:00+02:00,INFINTY,Aftermatch,968.0,1005.0,-37.0,6,-6,1
2015-09-02 21:00:00+02:00,Team eBettle,Distinct5,1053.0,1000.0,53.0,11,-11,1
2015-09-03 18:00:00+02:00,Phenomenon.,dope,1029.0,990.0,39.0,11,-11,1
2015-09-05 02:45:00+02:00,Excellence,BitterSweetGG,976.0,989.0,-13.0,16,-16,1
2015-09-05 16:45:00+02:00,WinOut.NET,Reap What You Sow,924.0,983.0,-59.0,18,-18,1
2015-09-05 17:30:00+02:00,Nexus,WinOut.NET,986.0,942.0,44.0,13,-13,1
2015-09-05 19:45:00+02:00,EZ on The Soul,Levitate,989.0,985.0,4.0,-15,15,0
2015-09-06 09:00:00+02:00,MonsteR,xqR,1000.0,1000.0,0.0,-5,5,0
2015-09-06 09:00:00+02:00,iSg.vA,QeeYou,1000.0,997.0,3.0,-5,5,0
2015-09-06 12:00:00+02:00,xqR,QeeYou,1005.0,1002.0,3.0,-5,5,0
2015-09-06 15:00:00+02:00,QeeYou,Skyred,1007.0,1042.0,-35.0,6,-6,1
2015-09-09 21:00:00+02:00,31337,ATB Gaming,1000.0,1000.0,0.0,-13,13,0
2015-09-14 17:30:00+02:00,European Misfits,Lions,1000.0,938.0,62.0,-9,9,0
2015-09-15 18:30:00+02:00,European Misfits,summa.gg,991.0,992.0,-1.0,8,-8,1
2015-09-16 02:45:00+02:00,Orgless,Man I Love Fragging,987.0,1000.0,-13.0,10,-10,1
2015-09-16 20:00:00+02:00,31337,Distinct5,987.0,989.0,-2.0,13,-13,1
2015-09-21 18:00:00+02:00,CSGOEvo White,l4nd0dg3,1000.0,989.0,11.0,7,-7,1
2015-09-22 23:30:00+02:00,CSGOEvo White,l4nd0dg3,1014.0,997.0,17.0,-8,8,0
2015-09-24 19:00:00+02:00,ATB Gaming,31337,1002.0,1000.0,2.0,-13,13,0
2015-09-24 21:00:00+02:00,Gdansk Lions,VERY T0X1C,999.0,1002.0,-3.0,-12,12,0
2015-09-28 18:00:00+02:00,Enervate,Nostalgie,1000.0,925.0,75.0,16,-9,1
2015-09-28 20:30:00+02:00,GRS.GP,mySemperFi,1000.0,1000.0,0.0,-8,8,0
2015-09-29 21:30:00+02:00,GRS.GP,mySemperFi,1000.0,1000.0,0.0,-8,8,0
2015-10-03 15:30:00+02:00,VERY T0X1C,31337,999.0,995.0,4.0,17,-17,1
2015-10-07 19:30:00+02:00,Choke,ESC Gaming,992.0,984.0,8.0,-8,5,0
2015-10-08 14:15:00+02:00,Indonesia.CS,Germany.CS,1000.0,1000.0,0.0,0,0,0
2015-10-08 15:30:00+02:00,Serbia.CS,Indonesia.CS,1000.0,1000.0,0.0,0,0,0
2015-10-13 18:00:00+02:00,Piter,Lions,1002.0,963.0,39.0,4,-7,1
2015-10-13 21:15:00+02:00,Lions,Piter,964.0,1006.0,-42.0,8,-5,1
2015-10-16 13:00:00+02:00,Exile5,fSociety,981.0,1055.0,-74.0,-22,22,0
2015-10-18 12:00:00+02:00,Animal Squad,fSociety,998.0,1050.0,-52.0,32,-32,1
2015-10-20 00:00:00+02:00,ex-eLevate,Follow eSports,1006.0,935.0,71.0,12,-12,1
2015-10-29 03:00:00+01:00,Follow eSports,ex-Coast,881.0,959.0,-78.0,20,-34,1
2015-11-03 17:30:00+01:00,Reason Gaming CS,MaxAndRelax,1029.0,991.0,38.0,-5,8,0
2015-11-04 13:00:00+01:00,Secret.,Puzzle,1000.0,990.0,10.0,12,-12,1
2015-11-05 00:00:00+01:00,Reason Gaming CS,KILLERFISH eSport e.V.,1024.0,1045.0,-21.0,-6,6,0
2015-11-08 10:00:00+01:00,Secret.,Puzzle,1022.0,1002.0,20.0,12,-12,1
2015-11-17 19:00:00+01:00,Games Academy,SapphireKelownaDotCom,1027.0,888.0,139.0,8,-5,1
2015-11-19 19:00:00+01:00,KILLERFISH eSport e.V.,CSGO.one,1059.0,1022.0,37.0,5,-9,1
2015-11-20 02:00:00+01:00,Conquest,3sUP,1124.0,930.0,194.0,8,-8,1
2015-11-20 18:00:00+01:00,CSGO.one,KILLERFISH eSport e.V.,1013.0,1064.0,-51.0,-11,6,0
2015-11-21 21:00:00+01:00,Revolte,CSGO.one,990.0,1002.0,-12.0,-12,12,0
2015-11-22 18:00:00+01:00,KILLERFISH eSport e.V.,CSGO.one,1063.0,1014.0,49.0,6,-11,1
2015-11-25 15:00:00+01:00,YourOwnMORACLE,JSG,1000.0,1000.0,0.0,-28,28,0
2015-11-26 15:00:00+01:00,EFV,verying,1000.0,1000.0,0.0,28,-28,1
2015-11-27 12:00:00+01:00,WHY Schwyz,autocracy.kr,1000.0,1000.0,0.0,-3,3,0
2015-11-27 13:00:00+01:00,Team Royal Family,TamuluS,1000.0,1000.0,0.0,-3,3,0
2015-11-27 15:00:00+01:00,JSG,Goalie,1028.0,972.0,56.0,-32,32,0
2015-11-28 10:00:00+01:00,CSGO.one,Ancients,1003.0,1000.0,3.0,12,-12,1
2015-11-28 11:30:00+01:00,CSGO.one,Revolte,1015.0,996.0,19.0,-13,13,0
2015-11-28 12:00:00+01:00,T5 CS:GO,Spectacle.A,1000.0,1000.0,0.0,3,-3,1
2015-11-28 13:00:00+01:00,Airless,Absolute Unit,1003.0,1003.0,0.0,3,-3,1
2015-11-28 14:00:00+01:00,Player 5,autocracy.kr,1003.0,1003.0,0.0,-3,3,0
2015-11-29 12:00:00+01:00,TamuluS,sensational.kr,1003.0,1003.0,0.0,3,-3,1
2015-11-29 12:30:00+01:00,YourOwnMORACLE,Goalie,949.0,1004.0,-55.0,32,-32,1
2015-11-29 13:00:00+01:00,Team etoile,T5 CS:GO,1003.0,1003.0,0.0,-3,3,0
2015-11-30 18:00:00+01:00,London Conspiracy.CS,No Problem!,947.0,1009.0,-62.0,9,-15,1
2015-12-01 15:00:00+01:00,TDA,7Kings,1000.0,1000.0,0.0,28,-28,1
2015-12-02 15:00:00+01:00,Various Artists,GANK,1000.0,1000.0,0.0,-28,28,0
2015-12-03 12:30:00+01:00,Dictionary,TDA,972.0,1028.0,-56.0,32,-32,1
2015-12-04 12:00:00+01:00,Airless,TamuluS,1006.0,1006.0,0.0,-3,3,0
2015-12-04 12:30:00+01:00,Various Artists,Pow,972.0,942.0,30.0,-30,30,0
2015-12-05 12:00:00+01:00,T5 CS:GO,autocracy.kr,1006.0,1006.0,0.0,3,-3,1
2015-12-05 15:00:00+01:00,7Kings,Dictionary,949.0,1004.0,-55.0,-23,23,0
2015-12-05 16:00:00+01:00,Ace Gaming.,Nexus,835.0,911.0,-76.0,-9,16,0
2015-12-05 21:30:00+01:00,3sUP,Nexus,923.0,927.0,-4.0,-12,20,0
2015-12-05 22:15:00+01:00,3sUP,Ace Gaming.,911.0,821.0,90.0,-15,15,0
2015-12-06 12:00:00+01:00,T5 CS:GO,TamuluS,1009.0,1009.0,0.0,-3,3,0
2015-12-06 16:00:00+01:00,GANK,Pow,1002.0,972.0,30.0,25,-25,1
2015-12-07 14:00:00+01:00,T5 CS:GO,inchk1ng,1006.0,1000.0,6.0,-5,5,0
2015-12-09 12:00:00+01:00,VOX EMINOR,Exile5,1046.0,971.0,75.0,11,-18,1
2015-12-09 14:30:00+01:00,J2G,T5 CS:GO,990.0,1001.0,-11.0,5,-5,1
2015-12-11 13:00:00+01:00,Insidious Gaming.,Skyred,980.0,1009.0,-29.0,-5,5,0
2015-12-12 16:00:00+01:00,HS.GG,eXplosive,1000.0,988.0,12.0,-18,18,0
2015-12-12 19:00:00+01:00,eXplosive,Piter,1006.0,975.0,31.0,-19,11,0
2015-12-13 21:00:00+01:00,eXplosive,Revival,987.0,999.0,-12.0,-17,17,0
2015-12-14 03:00:00+01:00,Leader-1,Astral Authority,991.0,996.0,-5.0,-10,10,0
2015-12-15 18:00:00+01:00,ELTZ,Piter,938.0,986.0,-48.0,-24,14,0
2015-12-16 10:00:00+01:00,T5 CS:GO,Insidious Gaming.,996.0,969.0,27.0,-3,3,0
2015-12-16 13:00:00+01:00,inchk1ng,Skyred,1010.0,1003.0,7.0,-10,10,0
2015-12-18 04:00:00+01:00,Dogmen,Conquest,1000.0,1132.0,-132.0,0,0,0
2015-12-18 06:00:00+01:00,Dictionary,GANK,1001.0,995.0,6.0,-33,33,0
2015-12-18 08:30:00+01:00,Goalie,Wings,949.0,1022.0,-73.0,-26,26,0
2015-12-19 15:30:00+01:00,Play It Cool All-Stars,Octupus1,1000.0,1000.0,0.0,0,0,1
2015-12-19 16:45:00+01:00,Play It Cool All-Stars,Rimi,1000.0,1000.0,0.0,0,0,1
2015-12-19 18:00:00+01:00,Play It Cool All-Stars,Leaf,1000.0,1000.0,0.0,0,0,1
2015-12-19 19:30:00+01:00,Play It Cool All-Stars,ANT-,1000.0,1000.0,0.0,0,0,0
2015-12-19 20:30:00+01:00,Play It Cool All-Stars,wH-,1000.0,1000.0,0.0,0,0,1
2015-12-20 15:30:00+01:00,No Problem!,CSGOBESTPOT,994.0,1000.0,-6.0,0,0,1
2015-12-27 13:00:00+01:00,Far East Boys,Detonator,1000.0,992.0,8.0,5,-5,1
2015-12-28 11:00:00+01:00,inchk1ng,Skyred,1010.0,1003.0,7.0,10,-10,1
2016-01-05 13:00:00+01:00,Far East Boys,Expendables,1005.0,990.0,15.0,-5,5,0
2016-01-09 21:00:00+01:00,CSGO.one,RUZKI,994.0,1000.0,-6.0,0,0,1
2016-01-11 03:00:00+01:00,aeternus,VeloX,1000.0,1005.0,-5.0,-27,27,0
2016-01-14 02:00:00+01:00,Brekan Gaming,Guerreros del Mouse,1000.0,1000.0,0.0,10,-10,1
2016-01-15 18:00:00+01:00,Expert Gaming,Blojexpressen,926.0,974.0,-48.0,-22,22,0
2016-01-19 18:00:00+01:00,PANTERS,No Problem!,1000.0,994.0,6.0,25,-25,1
2016-01-27 18:00:00+01:00,Keita,Imperial Dragons,1000.0,981.0,19.0,2,-2,1
2016-01-27 20:00:00+01:00,Rebels,Party,1055.0,1000.0,55.0,8,-8,1
2016-01-28 15:00:00+01:00,Rebels,Quest,1063.0,978.0,85.0,8,-8,1
2016-01-29 15:15:00+01:00,CG,Team LDLC White,982.0,892.0,90.0,17,-10,1
2016-01-31 17:00:00+01:00,Team LDLC Blue,Revival,962.0,1048.0,-86.0,-8,8,0
2016-02-01 18:00:00+01:00,Granted,eXplosive,993.0,925.0,68.0,6,-6,1
2016-02-01 21:00:00+01:00,Revival,Naevermind,1056.0,1008.0,48.0,9,-9,1
2016-02-06 13:00:00+01:00,Team LDLC White,Team LDLC Blue,892.0,988.0,-96.0,19,-32,1
2016-02-10 20:00:00+01:00,Lions,fan jävla,955.0,1000.0,-45.0,0,0,0
2016-02-10 20:00:00+01:00,KILLERFISH eSport e.V.,BEASTS,1043.0,1000.0,43.0,0,0,0
2016-02-10 20:00:00+01:00,Naevermind,CG,999.0,977.0,22.0,0,0,0
2016-02-10 22:30:00+01:00,BEASTS,CG,1000.0,977.0,23.0,0,0,0
2016-02-10 22:30:00+01:00,KILLERFISH eSport e.V.,Naevermind,1043.0,999.0,44.0,0,0,0
2016-02-11 04:30:00+01:00,Ace Gaming.,WinOut.NET,836.0,929.0,-93.0,0,0,1
2016-02-11 20:00:00+01:00,BEASTS,FM eSports,1000.0,925.0,75.0,0,0,1
2016-02-11 20:00:00+01:00,Publiclir.se,Naevermind,957.0,999.0,-42.0,0,0,1
2016-02-12 02:00:00+01:00,Ace Gaming.,Vault GG,836.0,994.0,-158.0,0,0,0
2016-02-12 02:00:00+01:00,SteamAnalyst,WinOut.NET,991.0,929.0,62.0,0,0,0
2016-02-12 03:15:00+01:00,Noble eSports,WinOut.NET,900.0,929.0,-29.0,0,0,1
2016-02-12 03:15:00+01:00,ex-Astral Authority,Tectonic,1000.0,991.0,9.0,0,0,1
2016-02-15 02:00:00+01:00,Noble eSports,Ace Gaming.,900.0,836.0,64.0,0,0,1
2016-02-15 03:15:00+01:00,Noble eSports,ex-Astral Authority,900.0,1000.0,-100.0,0,0,0
2016-02-15 18:00:00+01:00,QuietPlease,CL4NLESS,990.0,1000.0,-10.0,-5,5,0
2016-02-15 21:30:00+01:00,QuietPlease,Team LDLC White,985.0,908.0,77.0,-9,5,0
2016-03-08 21:45:00+01:00,eXplosive,ex-Epiphany,919.0,1000.0,-81.0,0,0,0
2016-03-10 17:00:00+01:00,RE:TAKE,ELTZ,1000.0,906.0,94.0,0,0,1
2016-03-22 19:00:00+01:00,TogetherAsOne,CS-GO.rs,1000.0,1000.0,0.0,-8,8,0
2016-03-22 19:30:00+01:00,Orgless.,Platinium,1088.0,954.0,134.0,8,-8,1
2016-03-22 21:00:00+01:00,Deathtrap,RB,1000.0,1000.0,0.0,8,-8,1
2016-03-25 14:30:00+01:00,Team Plantronics,Publiclir.se,1003.0,950.0,53.0,-20,12,0
2016-03-26 20:30:00+01:00,Torpedo Gaming,Arcade eSports,1050.0,988.0,62.0,9,-14,1
2016-03-27 18:00:00+02:00,SuperMassive,Deathtrap,992.0,1008.0,-16.0,-7,7,0
2016-03-27 20:00:00+02:00,TogetherAsOne,RB,992.0,992.0,0.0,8,-8,1
2016-03-30 19:00:00+02:00,TogetherAsOne,Deathtrap,1000.0,1015.0,-15.0,-7,7,0
2016-04-03 18:00:00+02:00,All-Stars North America,All-Stars Europe,1000.0,1000.0,0.0,0,0,1
2016-04-03 19:00:00+02:00,CS-GO.rs,neXtPlease!,992.0,940.0,52.0,-9,9,0
2016-04-04 19:00:00+02:00,Funmix,UCGL,1000.0,1000.0,0.0,3,-3,1
2016-04-04 22:00:00+02:00,SMASH,Candy Kings,1000.0,1000.0,0.0,-3,3,0
2016-04-05 20:00:00+02:00,EnRo GRIFFINS,UCGL,990.0,997.0,-7.0,-2,2,0
2016-04-06 19:00:00+02:00,UCGL,Funmix,999.0,1000.0,-1.0,3,-3,1
2016-04-06 21:30:00+02:00,Candy Kings,SMASH,1000.0,1000.0,0.0,3,-3,1
2016-04-09 17:00:00+02:00,99DMG-Juniorbots,ÜberholverBOT,1000.0,1000.0,0.0,0,0,0
2016-04-09 18:00:00+02:00,BOTIDA DE COCO,Botka Boyz,1000.0,1000.0,0.0,0,0,0
2016-04-09 19:30:00+02:00,ÜberholverBOT,Botka Boyz,1000.0,1000.0,0.0,0,0,1
2016-04-12 04:00:00+02:00,KKona,Vault GG,983.0,959.0,24.0,-24,24,0
2016-04-12 18:00:00+02:00,E-frag,Alter Your Ego,1123.0,985.0,138.0,8,-14,1
2016-04-16 19:00:00+02:00,neXtPlease!,RB,949.0,985.0,-36.0,-7,7,0
2016-04-19 19:00:00+02:00,aimclub,CS-GO.rs,1014.0,975.0,39.0,7,-7,1
2016-04-19 21:30:00+02:00,CSGO2x,Torpedo Gaming,1000.0,1055.0,-55.0,-19,11,0
2016-04-20 20:00:00+02:00,RB,SuperMassive,992.0,1008.0,-16.0,8,-8,1
2016-04-21 19:00:00+02:00,SuperMassive,CS-GO.rs,1000.0,968.0,32.0,7,-7,1
2016-04-25 19:00:00+02:00,E-frag,Enso.,1071.0,930.0,141.0,0,0,1
2016-04-25 22:00:00+02:00,RB,aimclub,1000.0,1021.0,-21.0,-7,7,0
2016-04-28 14:00:00+02:00,Vesuvius,Worst Players,1000.0,1000.0,0.0,-23,23,0
2016-04-29 17:30:00+02:00,Vesuvius,Binary Dragons Gold,977.0,977.0,0.0,-23,23,0
2016-05-03 19:15:00+02:00,RCTIC eSports.CS,nerdRage,875.0,999.0,-124.0,0,0,0
2016-05-07 16:00:00+02:00,FAB Games eSport,LeiSuRe,1000.0,979.0,21.0,-32,32,0
2016-05-08 20:45:00+02:00,Dismay,Kingdom eSports,986.0,964.0,22.0,-32,32,0
2016-05-09 01:00:00+02:00,Team RivaL,Kingdom eSports,946.0,996.0,-50.0,34,-34,1
2016-05-09 01:30:00+02:00,Vault GG,Noble eSports,973.0,835.0,138.0,-41,41,0
2016-05-09 03:30:00+02:00,Team Detonate,Team RivaL,1005.0,1011.0,-6.0,-29,29,0
2016-05-12 21:00:00+02:00,CS-GO.rs,Deathtrap,962.0,1005.0,-43.0,-7,7,0
2016-05-18 20:00:00+02:00,RB,CS-GO.rs,993.0,955.0,38.0,7,-7,1
2016-05-19 19:00:00+02:00,Enso.,ANOX,893.0,957.0,-64.0,0,0,0
2016-05-20 00:00:00+02:00,2kill,BigGods.,1000.0,998.0,2.0,-20,20,0
2016-05-22 17:00:00+02:00,FAB Games eSport,Alpha,968.0,946.0,22.0,-27,27,0
2016-05-23 17:00:00+02:00,Alter Your Ego,Worst Players,952.0,974.0,-22.0,19,-19,1
2016-05-23 21:00:00+02:00,CAZ eSports,CSGO2x,972.0,991.0,-19.0,-24,24,0
2016-05-24 02:15:00+02:00,SuperNova,CNB,982.0,980.0,2.0,-20,20,0
2016-05-24 21:00:00+02:00,Quest,ANOX,970.0,957.0,13.0,24,-24,1
2016-05-25 21:00:00+02:00,RCTIC eSports.CS,LeiSuRe,888.0,1041.0,-153.0,-9,15,0
2016-05-25 21:00:00+02:00,FiVe.,Deathtrap,1000.0,1034.0,-34.0,-23,23,0
2016-05-26 00:00:00+02:00,Innova,2kill,1038.0,962.0,76.0,16,-16,1
2016-05-26 19:00:00+02:00,CPH Wolves,Alpha,1109.0,973.0,136.0,9,-16,1
2016-05-29 09:00:00+02:00,aimclub,neXtPlease!,1034.0,936.0,98.0,9,-9,1
2016-05-29 11:15:00+02:00,XPC,neXtPlease!,903.0,927.0,-24.0,13,-13,1
2016-05-29 16:00:00+02:00,XPC,aimclub,930.0,1053.0,-123.0,17,-17,1
2016-05-31 17:00:00+02:00,k1ck eSports Club.es,Arcade eSports,942.0,979.0,-37.0,-16,9,0
2016-06-05 17:45:00+02:00,Potadies,Crowns.gg,1000.0,1000.0,0.0,8,-8,1
2016-06-08 23:00:00+02:00,2kill,SuperNova,934.0,947.0,-13.0,21,-21,1
2016-06-09 19:00:00+02:00,Enso.,Vesuvius,893.0,954.0,-61.0,0,0,0
2016-06-10 01:00:00+02:00,Innova,SuperNova,1029.0,926.0,103.0,14,-14,1
2016-06-10 03:00:00+02:00,BigGods.,CNB,1004.0,997.0,7.0,-20,20,0
2016-06-13 17:00:00+02:00,FiVe.,RCTIC eSports.CS,977.0,897.0,80.0,-31,18,0
2016-06-14 20:00:00+02:00,Dobry&Gaming,INETKOXTV,1079.0,936.0,143.0,9,-15,1
2016-06-15 17:15:00+02:00,Alpha,CPH Wolves,986.0,1113.0,-127.0,-11,7,0
2016-06-16 12:00:00+02:00,Nface Gaming,ZZCY,990.0,998.0,-8.0,-29,29,0
2016-06-16 19:45:00+02:00,Team Maaischgeut,Millenium Ladies,1005.0,1004.0,1.0,5,-5,1
2016-06-16 20:30:00+02:00,Team Heaven,Millenium Ladies,999.0,999.0,0.0,5,-5,1
2016-06-17 15:00:00+02:00,AC-130,Nface Gaming,1000.0,961.0,39.0,-33,33,0
2016-06-17 21:00:00+02:00,Team Slisk,Enso.,1005.0,896.0,109.0,3,-2,1
2016-06-18 21:00:00+02:00,kajsk1ng,Furlan,1000.0,1000.0,0.0,5,-5,1
2016-06-18 22:00:00+02:00,NBK,GruBy,1000.0,1000.0,0.0,-5,5,0
2016-06-18 23:00:00+02:00,kajsk1ng,GruBy,1005.0,1005.0,0.0,5,-5,1
2016-06-19 00:00:00+02:00,Dima,Furlan,1000.0,1000.0,0.0,-5,5,0
2016-06-19 00:00:00+02:00,apEX,GruBy,1000.0,1000.0,0.0,-5,5,0
2016-06-19 00:00:00+02:00,kajsk1ng,ceh9.ua,1000.0,1000.0,0.0,5,-5,1
2016-06-19 01:00:00+02:00,NBK,fix,1000.0,1000.0,0.0,5,-5,1
2016-06-21 19:00:00+02:00,Team Karma,Millenium Ladies,962.0,994.0,-32.0,-9,9,0
2016-06-21 21:00:00+02:00,Team Slisk,Millenium Ladies,1008.0,1003.0,5.0,10,-10,1
2016-06-24 19:00:00+02:00,Team Maaischgeut,Enso.,1010.0,897.0,113.0,-13,8,0
2016-06-25 19:00:00+02:00,VATIC Gaming,Reason Gaming CS,1000.0,1012.0,-12.0,10,-6,1
2016-06-26 17:00:00+02:00,Team Slisk,Enso.,1018.0,905.0,113.0,7,-4,1
2016-06-26 19:15:00+02:00,AK 47,VATIC Gaming,1010.0,1010.0,0.0,10,-10,1
2016-06-27 21:00:00+02:00,Team Slisk,AK 47,1025.0,1020.0,5.0,-10,10,0
2016-07-03 11:15:00+02:00,United Estonia,The Working Man,1000.0,1000.0,0.0,-13,13,0
2016-07-03 18:00:00+02:00,PlayZone,Orbit,987.0,1129.0,-142.0,-20,12,0
2016-07-06 21:00:00+02:00,TBA.-,VwS Gaming,1000.0,943.0,57.0,8,-8,1
2016-07-07 20:00:00+02:00,Orbit,Delete.,1141.0,988.0,153.0,11,-18,1
2016-07-09 15:00:00+02:00,Quest,Vesuvius,954.0,954.0,0.0,15,-15,1
2016-07-09 17:30:00+02:00,GameplayDNA,Quest,1015.0,969.0,46.0,-17,17,0
2016-07-10 14:00:00+02:00,Vesuvius,GameplayDNA,956.0,998.0,-42.0,17,-17,1
2016-07-10 17:00:00+02:00,Quest,Vesuvius,986.0,973.0,13.0,14,-14,1
2016-07-12 11:00:00+02:00,Philippines.cs,Vietnam.cs,1000.0,1000.0,0.0,0,0,0
2016-07-12 12:30:00+02:00,Vietnam.cs,China.cs,1000.0,1000.0,0.0,0,0,0
2016-07-12 13:30:00+02:00,Singapore.CS,Philippines.cs,1000.0,1000.0,0.0,0,0,1
2016-07-12 14:30:00+02:00,Singapore.CS,Vietnam.cs,1000.0,1000.0,0.0,0,0,1
2016-07-12 17:00:00+02:00,Creation.CSGO,Team Genesis,1000.0,992.0,8.0,0,0,1
2016-07-12 17:30:00+02:00,Team Penguin Overlords,Millenium Ladies,1000.0,993.0,7.0,0,0,1
2016-07-12 18:00:00+02:00,Team Penguin Overlords,Creation.CSGO,1000.0,1000.0,0.0,0,0,1
2016-07-12 18:30:00+02:00,Team Genesis,Millenium Ladies,992.0,993.0,-1.0,0,0,0
2016-07-12 19:00:00+02:00,Creation.CSGO,Millenium Ladies,1000.0,993.0,7.0,0,0,1
2016-07-13 10:00:00+02:00,Indonesia.CS,Hong Kong.CS,1000.0,1000.0,0.0,0,0,1
2016-07-13 11:00:00+02:00,Mongolia.CS,Thailand.CS,1000.0,1000.0,0.0,0,0,1
2016-07-13 12:00:00+02:00,Mongolia.CS,Indonesia.CS,1000.0,1000.0,0.0,0,0,0
2016-07-13 13:30:00+02:00,Thailand.CS,Hong Kong.CS,1000.0,1000.0,0.0,0,0,1
2016-07-13 14:30:00+02:00,Thailand.CS,Mongolia.CS,1000.0,1000.0,0.0,0,0,0
2016-07-13 19:00:00+02:00,goexanimo,LGB eSports Female,1000.0,968.0,32.0,0,0,1
2016-07-14 11:00:00+02:00,China.cs,Mongolia.CS,1000.0,1000.0,0.0,0,0,1
2016-07-14 14:45:00+02:00,Indonesia.CS,Singapore.CS,1000.0,1000.0,0.0,0,0,0
2016-07-14 19:00:00+02:00,Maniacs,Escape Gaming,1000.0,1107.0,-107.0,19,-19,1
2016-07-14 22:00:00+02:00,Escape Gaming,Orbit,1088.0,1149.0,-61.0,-12,7,0
2016-07-15 20:30:00+02:00,beGenius.,k1ck eSports Club.es,991.0,921.0,70.0,12,-12,1
2016-07-17 14:30:00+02:00,Reason Gaming Female,Team Heaven,969.0,995.0,-26.0,21,-21,1
2016-07-19 12:00:00+02:00,China.cs,Singapore.CS,1000.0,1000.0,0.0,0,0,1
